Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
s yk,OTHER_INDOOR,03-01-2022,21:03:00,00:31:59,,89,,,,,165,,,,,,,,,,,170.0,70.0,,,55,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,81,,,,,,,,,
,00:00:01,80,,,,,,,,,
,00:00:02,80,,,,,,,,,
,00:00:03,80,,,,,,,,,
,00:00:04,80,,,,,,,,,
,00:00:05,80,,,,,,,,,
,00:00:06,80,,,,,,,,,
,00:00:07,80,,,,,,,,,
,00:00:08,80,,,,,,,,,
,00:00:09,79,,,,,,,,,
,00:00:10,78,,,,,,,,,
,00:00:11,78,,,,,,,,,
,00:00:12,78,,,,,,,,,
,00:00:13,78,,,,,,,,,
,00:00:14,78,,,,,,,,,
,00:00:15,79,,,,,,,,,
,00:00:16,79,,,,,,,,,
,00:00:17,80,,,,,,,,,
,00:00:18,80,,,,,,,,,
,00:00:19,80,,,,,,,,,
,00:00:20,80,,,,,,,,,
,00:00:21,81,,,,,,,,,
,00:00:22,81,,,,,,,,,
,00:00:23,82,,,,,,,,,
,00:00:24,84,,,,,,,,,
,00:00:25,85,,,,,,,,,
,00:00:26,85,,,,,,,,,
,00:00:27,86,,,,,,,,,
,00:00:28,89,,,,,,,,,
,00:00:29,90,,,,,,,,,
,00:00:30,90,,,,,,,,,
,00:00:31,90,,,,,,,,,
,00:00:32,91,,,,,,,,,
,00:00:33,92,,,,,,,,,
,00:00:34,92,,,,,,,,,
,00:00:35,93,,,,,,,,,
,00:00:36,94,,,,,,,,,
,00:00:37,94,,,,,,,,,
,00:00:38,94,,,,,,,,,
,00:00:39,93,,,,,,,,,
,00:00:40,93,,,,,,,,,
,00:00:41,93,,,,,,,,,
,00:00:42,92,,,,,,,,,
,00:00:43,93,,,,,,,,,
,00:00:44,93,,,,,,,,,
,00:00:45,93,,,,,,,,,
,00:00:46,92,,,,,,,,,
,00:00:47,92,,,,,,,,,
,00:00:48,92,,,,,,,,,
,00:00:49,92,,,,,,,,,
,00:00:50,92,,,,,,,,,
,00:00:51,91,,,,,,,,,
,00:00:52,90,,,,,,,,,
,00:00:53,90,,,,,,,,,
,00:00:54,88,,,,,,,,,
,00:00:55,88,,,,,,,,,
,00:00:56,87,,,,,,,,,
,00:00:57,88,,,,,,,,,
,00:00:58,88,,,,,,,,,
,00:00:59,89,,,,,,,,,
,00:01:00,89,,,,,,,,,
,00:01:01,89,,,,,,,,,
,00:01:02,89,,,,,,,,,
,00:01:03,89,,,,,,,,,
,00:01:04,89,,,,,,,,,
,00:01:05,89,,,,,,,,,
,00:01:06,87,,,,,,,,,
,00:01:07,87,,,,,,,,,
,00:01:08,86,,,,,,,,,
,00:01:09,84,,,,,,,,,
,00:01:10,83,,,,,,,,,
,00:01:11,81,,,,,,,,,
,00:01:12,79,,,,,,,,,
,00:01:13,77,,,,,,,,,
,00:01:14,77,,,,,,,,,
,00:01:15,78,,,,,,,,,
,00:01:16,78,,,,,,,,,
,00:01:17,79,,,,,,,,,
,00:01:18,79,,,,,,,,,
,00:01:19,80,,,,,,,,,
,00:01:20,81,,,,,,,,,
,00:01:21,83,,,,,,,,,
,00:01:22,86,,,,,,,,,
,00:01:23,87,,,,,,,,,
,00:01:24,87,,,,,,,,,
,00:01:25,88,,,,,,,,,
,00:01:26,89,,,,,,,,,
,00:01:27,90,,,,,,,,,
,00:01:28,90,,,,,,,,,
,00:01:29,90,,,,,,,,,
,00:01:30,90,,,,,,,,,
,00:01:31,90,,,,,,,,,
,00:01:32,91,,,,,,,,,
,00:01:33,92,,,,,,,,,
,00:01:34,94,,,,,,,,,
,00:01:35,95,,,,,,,,,
,00:01:36,95,,,,,,,,,
,00:01:37,96,,,,,,,,,
,00:01:38,98,,,,,,,,,
,00:01:39,98,,,,,,,,,
,00:01:40,97,,,,,,,,,
,00:01:41,97,,,,,,,,,
,00:01:42,96,,,,,,,,,
,00:01:43,96,,,,,,,,,
,00:01:44,96,,,,,,,,,
,00:01:45,95,,,,,,,,,
,00:01:46,92,,,,,,,,,
,00:01:47,91,,,,,,,,,
,00:01:48,90,,,,,,,,,
,00:01:49,89,,,,,,,,,
,00:01:50,89,,,,,,,,,
,00:01:51,89,,,,,,,,,
,00:01:52,88,,,,,,,,,
,00:01:53,89,,,,,,,,,
,00:01:54,89,,,,,,,,,
,00:01:55,89,,,,,,,,,
,00:01:56,89,,,,,,,,,
,00:01:57,89,,,,,,,,,
,00:01:58,89,,,,,,,,,
,00:01:59,89,,,,,,,,,
,00:02:00,88,,,,,,,,,
,00:02:01,88,,,,,,,,,
,00:02:02,88,,,,,,,,,
,00:02:03,88,,,,,,,,,
,00:02:04,88,,,,,,,,,
,00:02:05,88,,,,,,,,,
,00:02:06,88,,,,,,,,,
,00:02:07,88,,,,,,,,,
,00:02:08,87,,,,,,,,,
,00:02:09,86,,,,,,,,,
,00:02:10,86,,,,,,,,,
,00:02:11,85,,,,,,,,,
,00:02:12,84,,,,,,,,,
,00:02:13,84,,,,,,,,,
,00:02:14,84,,,,,,,,,
,00:02:15,84,,,,,,,,,
,00:02:16,84,,,,,,,,,
,00:02:17,84,,,,,,,,,
,00:02:18,84,,,,,,,,,
,00:02:19,84,,,,,,,,,
,00:02:20,84,,,,,,,,,
,00:02:21,84,,,,,,,,,
,00:02:22,84,,,,,,,,,
,00:02:23,84,,,,,,,,,
,00:02:24,84,,,,,,,,,
,00:02:25,83,,,,,,,,,
,00:02:26,83,,,,,,,,,
,00:02:27,83,,,,,,,,,
,00:02:28,82,,,,,,,,,
,00:02:29,81,,,,,,,,,
,00:02:30,80,,,,,,,,,
,00:02:31,80,,,,,,,,,
,00:02:32,79,,,,,,,,,
,00:02:33,80,,,,,,,,,
,00:02:34,81,,,,,,,,,
,00:02:35,81,,,,,,,,,
,00:02:36,81,,,,,,,,,
,00:02:37,82,,,,,,,,,
,00:02:38,84,,,,,,,,,
,00:02:39,86,,,,,,,,,
,00:02:40,89,,,,,,,,,
,00:02:41,91,,,,,,,,,
,00:02:42,91,,,,,,,,,
,00:02:43,91,,,,,,,,,
,00:02:44,93,,,,,,,,,
,00:02:45,96,,,,,,,,,
,00:02:46,97,,,,,,,,,
,00:02:47,97,,,,,,,,,
,00:02:48,97,,,,,,,,,
,00:02:49,97,,,,,,,,,
,00:02:50,97,,,,,,,,,
,00:02:51,97,,,,,,,,,
,00:02:52,97,,,,,,,,,
,00:02:53,96,,,,,,,,,
,00:02:54,95,,,,,,,,,
,00:02:55,95,,,,,,,,,
,00:02:56,95,,,,,,,,,
,00:02:57,93,,,,,,,,,
,00:02:58,92,,,,,,,,,
,00:02:59,91,,,,,,,,,
,00:03:00,91,,,,,,,,,
,00:03:01,90,,,,,,,,,
,00:03:02,89,,,,,,,,,
,00:03:03,87,,,,,,,,,
,00:03:04,86,,,,,,,,,
,00:03:05,81,,,,,,,,,
,00:03:06,76,,,,,,,,,
,00:03:07,76,,,,,,,,,
,00:03:08,74,,,,,,,,,
,00:03:09,74,,,,,,,,,
,00:03:10,74,,,,,,,,,
,00:03:11,74,,,,,,,,,
,00:03:12,74,,,,,,,,,
,00:03:13,75,,,,,,,,,
,00:03:14,75,,,,,,,,,
,00:03:15,75,,,,,,,,,
,00:03:16,75,,,,,,,,,
,00:03:17,76,,,,,,,,,
,00:03:18,77,,,,,,,,,
,00:03:19,77,,,,,,,,,
,00:03:20,78,,,,,,,,,
,00:03:21,79,,,,,,,,,
,00:03:22,80,,,,,,,,,
,00:03:23,80,,,,,,,,,
,00:03:24,81,,,,,,,,,
,00:03:25,82,,,,,,,,,
,00:03:26,83,,,,,,,,,
,00:03:27,84,,,,,,,,,
,00:03:28,84,,,,,,,,,
,00:03:29,85,,,,,,,,,
,00:03:30,87,,,,,,,,,
,00:03:31,87,,,,,,,,,
,00:03:32,87,,,,,,,,,
,00:03:33,88,,,,,,,,,
,00:03:34,88,,,,,,,,,
,00:03:35,88,,,,,,,,,
,00:03:36,87,,,,,,,,,
,00:03:37,87,,,,,,,,,
,00:03:38,87,,,,,,,,,
,00:03:39,87,,,,,,,,,
,00:03:40,87,,,,,,,,,
,00:03:41,87,,,,,,,,,
,00:03:42,88,,,,,,,,,
,00:03:43,88,,,,,,,,,
,00:03:44,89,,,,,,,,,
,00:03:45,89,,,,,,,,,
,00:03:46,89,,,,,,,,,
,00:03:47,89,,,,,,,,,
,00:03:48,89,,,,,,,,,
,00:03:49,89,,,,,,,,,
,00:03:50,89,,,,,,,,,
,00:03:51,89,,,,,,,,,
,00:03:52,89,,,,,,,,,
,00:03:53,90,,,,,,,,,
,00:03:54,90,,,,,,,,,
,00:03:55,90,,,,,,,,,
,00:03:56,90,,,,,,,,,
,00:03:57,90,,,,,,,,,
,00:03:58,90,,,,,,,,,
,00:03:59,90,,,,,,,,,
,00:04:00,90,,,,,,,,,
,00:04:01,90,,,,,,,,,
,00:04:02,89,,,,,,,,,
,00:04:03,90,,,,,,,,,
,00:04:04,90,,,,,,,,,
,00:04:05,89,,,,,,,,,
,00:04:06,89,,,,,,,,,
,00:04:07,89,,,,,,,,,
,00:04:08,90,,,,,,,,,
,00:04:09,91,,,,,,,,,
,00:04:10,91,,,,,,,,,
,00:04:11,92,,,,,,,,,
,00:04:12,93,,,,,,,,,
,00:04:13,93,,,,,,,,,
,00:04:14,93,,,,,,,,,
,00:04:15,94,,,,,,,,,
,00:04:16,96,,,,,,,,,
,00:04:17,97,,,,,,,,,
,00:04:18,98,,,,,,,,,
,00:04:19,98,,,,,,,,,
,00:04:20,98,,,,,,,,,
,00:04:21,97,,,,,,,,,
,00:04:22,96,,,,,,,,,
,00:04:23,95,,,,,,,,,
,00:04:24,94,,,,,,,,,
,00:04:25,93,,,,,,,,,
,00:04:26,93,,,,,,,,,
,00:04:27,92,,,,,,,,,
,00:04:28,90,,,,,,,,,
,00:04:29,89,,,,,,,,,
,00:04:30,88,,,,,,,,,
