Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
s yk,OTHER_INDOOR,05-01-2022,09:09:02,00:38:37,,85,,,,,180,,,,,,,,,,,170.0,70.0,196,55,55,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,99,,,,,,,,,
,00:00:01,100,,,,,,,,,
,00:00:02,100,,,,,,,,,
,00:00:03,100,,,,,,,,,
,00:00:04,101,,,,,,,,,
,00:00:05,100,,,,,,,,,
,00:00:06,100,,,,,,,,,
,00:00:07,99,,,,,,,,,
,00:00:08,98,,,,,,,,,
,00:00:09,97,,,,,,,,,
,00:00:10,96,,,,,,,,,
,00:00:11,95,,,,,,,,,
,00:00:12,93,,,,,,,,,
,00:00:13,91,,,,,,,,,
,00:00:14,90,,,,,,,,,
,00:00:15,90,,,,,,,,,
,00:00:16,90,,,,,,,,,
,00:00:17,90,,,,,,,,,
,00:00:18,90,,,,,,,,,
,00:00:19,91,,,,,,,,,
,00:00:20,91,,,,,,,,,
,00:00:21,90,,,,,,,,,
,00:00:22,90,,,,,,,,,
,00:00:23,90,,,,,,,,,
,00:00:24,90,,,,,,,,,
,00:00:25,89,,,,,,,,,
,00:00:26,89,,,,,,,,,
,00:00:27,89,,,,,,,,,
,00:00:28,88,,,,,,,,,
,00:00:29,87,,,,,,,,,
,00:00:30,87,,,,,,,,,
,00:00:31,86,,,,,,,,,
,00:00:32,85,,,,,,,,,
,00:00:33,83,,,,,,,,,
,00:00:34,81,,,,,,,,,
,00:00:35,79,,,,,,,,,
,00:00:36,77,,,,,,,,,
,00:00:37,75,,,,,,,,,
,00:00:38,73,,,,,,,,,
,00:00:39,73,,,,,,,,,
,00:00:40,72,,,,,,,,,
,00:00:41,73,,,,,,,,,
,00:00:42,73,,,,,,,,,
,00:00:43,73,,,,,,,,,
,00:00:44,73,,,,,,,,,
,00:00:45,74,,,,,,,,,
,00:00:46,75,,,,,,,,,
,00:00:47,74,,,,,,,,,
,00:00:48,74,,,,,,,,,
,00:00:49,74,,,,,,,,,
,00:00:50,73,,,,,,,,,
,00:00:51,73,,,,,,,,,
,00:00:52,74,,,,,,,,,
,00:00:53,75,,,,,,,,,
,00:00:54,75,,,,,,,,,
,00:00:55,76,,,,,,,,,
,00:00:56,77,,,,,,,,,
,00:00:57,77,,,,,,,,,
,00:00:58,79,,,,,,,,,
,00:00:59,79,,,,,,,,,
,00:01:00,79,,,,,,,,,
,00:01:01,80,,,,,,,,,
,00:01:02,80,,,,,,,,,
,00:01:03,80,,,,,,,,,
,00:01:04,79,,,,,,,,,
,00:01:05,79,,,,,,,,,
,00:01:06,79,,,,,,,,,
,00:01:07,79,,,,,,,,,
,00:01:08,78,,,,,,,,,
,00:01:09,78,,,,,,,,,
,00:01:10,77,,,,,,,,,
,00:01:11,76,,,,,,,,,
,00:01:12,75,,,,,,,,,
,00:01:13,74,,,,,,,,,
,00:01:14,74,,,,,,,,,
