Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
s yk,OTHER_INDOOR,30-12-2021,20:10:36,00:55:55,,87,,,,,272,,,,,,,,,,,170.0,70.0,196,55,55,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,,,,,,,,,,
,00:00:01,,,,,,,,,,
,00:00:02,85,,,,,,,,,
,00:00:03,85,,,,,,,,,
,00:00:04,85,,,,,,,,,
,00:00:05,84,,,,,,,,,
,00:00:06,84,,,,,,,,,
,00:00:07,84,,,,,,,,,
,00:00:08,84,,,,,,,,,
,00:00:09,84,,,,,,,,,
,00:00:10,83,,,,,,,,,
,00:00:11,82,,,,,,,,,
,00:00:12,81,,,,,,,,,
,00:00:13,81,,,,,,,,,
,00:00:14,81,,,,,,,,,
,00:00:15,80,,,,,,,,,
,00:00:16,80,,,,,,,,,
,00:00:17,80,,,,,,,,,
,00:00:18,80,,,,,,,,,
,00:00:19,80,,,,,,,,,
,00:00:20,80,,,,,,,,,
,00:00:21,80,,,,,,,,,
,00:00:22,80,,,,,,,,,
,00:00:23,80,,,,,,,,,
,00:00:24,79,,,,,,,,,
,00:00:25,79,,,,,,,,,
,00:00:26,77,,,,,,,,,
,00:00:27,75,,,,,,,,,
,00:00:28,74,,,,,,,,,
,00:00:29,74,,,,,,,,,
,00:00:30,73,,,,,,,,,
,00:00:31,72,,,,,,,,,
,00:00:32,72,,,,,,,,,
,00:00:33,72,,,,,,,,,
,00:00:34,72,,,,,,,,,
,00:00:35,73,,,,,,,,,
,00:00:36,73,,,,,,,,,
,00:00:37,73,,,,,,,,,
,00:00:38,73,,,,,,,,,
,00:00:39,74,,,,,,,,,
,00:00:40,74,,,,,,,,,
,00:00:41,74,,,,,,,,,
,00:00:42,75,,,,,,,,,
,00:00:43,75,,,,,,,,,
,00:00:44,76,,,,,,,,,
,00:00:45,76,,,,,,,,,
,00:00:46,76,,,,,,,,,
,00:00:47,76,,,,,,,,,
,00:00:48,75,,,,,,,,,
,00:00:49,75,,,,,,,,,
,00:00:50,76,,,,,,,,,
,00:00:51,76,,,,,,,,,
,00:00:52,76,,,,,,,,,
,00:00:53,76,,,,,,,,,
,00:00:54,75,,,,,,,,,
,00:00:55,75,,,,,,,,,
,00:00:56,75,,,,,,,,,
,00:00:57,74,,,,,,,,,
,00:00:58,74,,,,,,,,,
,00:00:59,74,,,,,,,,,
,00:01:00,74,,,,,,,,,
,00:01:01,74,,,,,,,,,
,00:01:02,74,,,,,,,,,
,00:01:03,74,,,,,,,,,
,00:01:04,74,,,,,,,,,
,00:01:05,73,,,,,,,,,
,00:01:06,73,,,,,,,,,
,00:01:07,73,,,,,,,,,
,00:01:08,73,,,,,,,,,
,00:01:09,74,,,,,,,,,
,00:01:10,73,,,,,,,,,
,00:01:11,73,,,,,,,,,
,00:01:12,73,,,,,,,,,
,00:01:13,73,,,,,,,,,
,00:01:14,73,,,,,,,,,
,00:01:15,73,,,,,,,,,
,00:01:16,73,,,,,,,,,
,00:01:17,75,,,,,,,,,
,00:01:18,76,,,,,,,,,
,00:01:19,76,,,,,,,,,
,00:01:20,77,,,,,,,,,
,00:01:21,78,,,,,,,,,
,00:01:22,77,,,,,,,,,
,00:01:23,76,,,,,,,,,
,00:01:24,75,,,,,,,,,
,00:01:25,74,,,,,,,,,
,00:01:26,73,,,,,,,,,
,00:01:27,73,,,,,,,,,
,00:01:28,73,,,,,,,,,
,00:01:29,73,,,,,,,,,
,00:01:30,72,,,,,,,,,
,00:01:31,72,,,,,,,,,
,00:01:32,72,,,,,,,,,
,00:01:33,72,,,,,,,,,
,00:01:34,73,,,,,,,,,
,00:01:35,73,,,,,,,,,
,00:01:36,74,,,,,,,,,
,00:01:37,75,,,,,,,,,
,00:01:38,75,,,,,,,,,
,00:01:39,75,,,,,,,,,
,00:01:40,76,,,,,,,,,
,00:01:41,76,,,,,,,,,
,00:01:42,76,,,,,,,,,
,00:01:43,75,,,,,,,,,
,00:01:44,74,,,,,,,,,
,00:01:45,74,,,,,,,,,
,00:01:46,73,,,,,,,,,
,00:01:47,72,,,,,,,,,
,00:01:48,72,,,,,,,,,
,00:01:49,72,,,,,,,,,
,00:01:50,73,,,,,,,,,
,00:01:51,76,,,,,,,,,
,00:01:52,77,,,,,,,,,
,00:01:53,77,,,,,,,,,
,00:01:54,78,,,,,,,,,
,00:01:55,78,,,,,,,,,
,00:01:56,78,,,,,,,,,
,00:01:57,78,,,,,,,,,
,00:01:58,77,,,,,,,,,
,00:01:59,76,,,,,,,,,
,00:02:00,76,,,,,,,,,
,00:02:01,75,,,,,,,,,
,00:02:02,75,,,,,,,,,
,00:02:03,76,,,,,,,,,
,00:02:04,76,,,,,,,,,
,00:02:05,76,,,,,,,,,
,00:02:06,76,,,,,,,,,
,00:02:07,77,,,,,,,,,
,00:02:08,78,,,,,,,,,
,00:02:09,78,,,,,,,,,
,00:02:10,79,,,,,,,,,
,00:02:11,79,,,,,,,,,
,00:02:12,79,,,,,,,,,
,00:02:13,79,,,,,,,,,
,00:02:14,79,,,,,,,,,
,00:02:15,78,,,,,,,,,
,00:02:16,77,,,,,,,,,
,00:02:17,77,,,,,,,,,
,00:02:18,76,,,,,,,,,
,00:02:19,76,,,,,,,,,
,00:02:20,76,,,,,,,,,
,00:02:21,77,,,,,,,,,
,00:02:22,77,,,,,,,,,
,00:02:23,77,,,,,,,,,
,00:02:24,78,,,,,,,,,
,00:02:25,78,,,,,,,,,
,00:02:26,78,,,,,,,,,
,00:02:27,79,,,,,,,,,
,00:02:28,79,,,,,,,,,
,00:02:29,80,,,,,,,,,
,00:02:30,81,,,,,,,,,
,00:02:31,81,,,,,,,,,
,00:02:32,80,,,,,,,,,
,00:02:33,80,,,,,,,,,
,00:02:34,80,,,,,,,,,
,00:02:35,79,,,,,,,,,
,00:02:36,78,,,,,,,,,
,00:02:37,78,,,,,,,,,
,00:02:38,78,,,,,,,,,
,00:02:39,78,,,,,,,,,
,00:02:40,79,,,,,,,,,
,00:02:41,79,,,,,,,,,
,00:02:42,79,,,,,,,,,
,00:02:43,79,,,,,,,,,
